Date,State,Commodity,tempmax,tempmin,precip,humidity,windspeed,snowdepth,Price (₹/qtl)
2024-01-11,Delhi,Tur/Arhar Dal,62.0,44.6,0.0,83.4,6.9,0,12500.0
2024-01-11,Delhi,Urad Dal,62.0,44.6,0.0,83.4,6.9,0,10000.0
2024-01-11,Delhi,Moong Dal,62.0,44.6,0.0,83.4,6.9,0,9550.0
2024-01-11,Delhi,Masoor Dal,62.0,44.6,0.0,83.4,6.9,0,7350.0
2024-01-11,Delhi,Sugar,62.0,44.6,0.0,83.4,6.9,0,4150.0
2024-01-11,Delhi,Milk @,62.0,44.6,0.0,83.4,6.9,0,
2024-01-11,Delhi,Groundnut Oil (Packed),62.0,44.6,0.0,83.4,6.9,0,19780.0
2024-01-11,Delhi,Mustard Oil (Packed),62.0,44.6,0.0,83.4,6.9,0,13187.0
2024-01-11,Delhi,Vanaspati (Packed),62.0,44.6,0.0,83.4,6.9,0,9800.0
2024-01-11,Delhi,Soya Oil (Packed),62.0,44.6,0.0,83.4,6.9,0,11135.0
2024-01-11,Delhi,Sunflower Oil (Packed),62.0,44.6,0.0,83.4,6.9,0,12234.0
2024-01-11,Delhi,Palm Oil (Packed),62.0,44.6,0.0,83.4,6.9,0,8133.0
2024-01-11,Delhi,Gur,62.0,44.6,0.0,83.4,6.9,0,4600.0
2024-01-11,Delhi,Tea Loose,62.0,44.6,0.0,83.4,6.9,0,21800.0
2024-01-11,Delhi,Salt Pack (Iodised),62.0,44.6,0.0,83.4,6.9,0,2300.0
2024-01-11,Delhi,Potato,62.0,44.6,0.0,83.4,6.9,0,750.0
2024-01-11,Delhi,Onion,62.0,44.6,0.0,83.4,6.9,0,2125.0
2024-01-11,Delhi,Tomato,62.0,44.6,0.0,83.4,6.9,0,1425.0
2024-01-11,Gujarat,Rice,80.6,60.6,0.0,68.4,13.9,0,3232.86
2024-01-11,Gujarat,Wheat,80.6,60.6,0.0,68.4,13.9,0,3087.14
2024-01-11,Gujarat,Atta (Wheat),80.6,60.6,0.0,68.4,13.9,0,3408.57
2024-01-11,Gujarat,Gram Dal,80.6,60.6,0.0,68.4,13.9,0,7380.0
2024-01-11,Gujarat,Tur/Arhar Dal,80.6,60.6,0.0,68.4,13.9,0,13661.43
2024-01-11,Gujarat,Urad Dal,80.6,60.6,0.0,68.4,13.9,0,11157.14
2024-01-11,Gujarat,Moong Dal,80.6,60.6,0.0,68.4,13.9,0,10485.71
2024-01-11,Gujarat,Masoor Dal,80.6,60.6,0.0,68.4,13.9,0,8128.57
2024-01-11,Gujarat,Sugar,80.6,60.6,0.0,68.4,13.9,0,3950.0
2024-01-11,Gujarat,Milk @,80.6,60.6,0.0,68.4,13.9,0,5840.0
2024-01-11,Gujarat,Groundnut Oil (Packed),80.6,60.6,0.0,68.4,13.9,0,17791.67
2024-01-11,Gujarat,Mustard Oil (Packed),80.6,60.6,0.0,68.4,13.9,0,12378.57
2024-01-11,Gujarat,Vanaspati (Packed),80.6,60.6,0.0,68.4,13.9,0,11618.57
2024-01-11,Gujarat,Soya Oil (Packed),80.6,60.6,0.0,68.4,13.9,0,11685.0
2024-01-11,Gujarat,Sunflower Oil (Packed),80.6,60.6,0.0,68.4,13.9,0,11235.0
2024-01-11,Gujarat,Palm Oil (Packed),80.6,60.6,0.0,68.4,13.9,0,9663.57
2024-01-11,Gujarat,Gur,80.6,60.6,0.0,68.4,13.9,0,4692.86
2024-01-11,Gujarat,Tea Loose,80.6,60.6,0.0,68.4,13.9,0,23283.33
2024-01-11,Gujarat,Salt Pack (Iodised),80.6,60.6,0.0,68.4,13.9,0,983.33
2024-01-11,Gujarat,Potato,80.6,60.6,0.0,68.4,13.9,0,2100.0
2024-01-11,Gujarat,Onion,80.6,60.6,0.0,68.4,13.9,0,3471.43
2024-01-11,Gujarat,Tomato,80.6,60.6,0.0,68.4,13.9,0,2242.86
2024-01-11,Haryana,Rice,60.8,44.6,0.0,83.5,6.9,0,3233.33
2024-01-11,Haryana,Wheat,60.8,44.6,0.0,83.5,6.9,0,2358.33
2024-01-11,Haryana,Atta (Wheat),60.8,44.6,0.0,83.5,6.9,0,2783.33
2024-01-11,Haryana,Gram Dal,60.8,44.6,0.0,83.5,6.9,0,6300.0
2024-01-11,Haryana,Tur/Arhar Dal,60.8,44.6,0.0,83.5,6.9,0,11700.0
2024-01-11,Haryana,Urad Dal,60.8,44.6,0.0,83.5,6.9,0,9466.67
2024-01-11,Haryana,Moong Dal,60.8,44.6,0.0,83.5,6.9,0,9566.67
2024-01-11,Haryana,Masoor Dal,60.8,44.6,0.0,83.5,6.9,0,8133.33
2024-01-11,Haryana,Sugar,60.8,44.6,0.0,83.5,6.9,0,3933.33
2024-01-11,Haryana,Milk @,60.8,44.6,0.0,83.5,6.9,0,5716.67
2024-01-11,Haryana,Groundnut Oil (Packed),60.8,44.6,0.0,83.5,6.9,0,17600.0
2024-01-11,Haryana,Mustard Oil (Packed),60.8,44.6,0.0,83.5,6.9,0,13250.0
2024-01-11,Haryana,Vanaspati (Packed),60.8,44.6,0.0,83.5,6.9,0,11766.67
2024-01-11,Haryana,Soya Oil (Packed),60.8,44.6,0.0,83.5,6.9,0,12266.67
2024-01-11,Haryana,Sunflower Oil (Packed),60.8,44.6,0.0,83.5,6.9,0,14633.33
2024-01-11,Haryana,Palm Oil (Packed),60.8,44.6,0.0,83.5,6.9,0,9833.33
2024-01-11,Haryana,Gur,60.8,44.6,0.0,83.5,6.9,0,4000.0
2024-01-11,Haryana,Tea Loose,60.8,44.6,0.0,83.5,6.9,0,21866.67
2024-01-11,Haryana,Salt Pack (Iodised),60.8,44.6,0.0,83.5,6.9,0,1966.67
2024-01-11,Haryana,Potato,60.8,44.6,0.0,83.5,6.9,0,1266.67
2024-01-11,Haryana,Onion,60.8,44.6,0.0,83.5,6.9,0,2600.0
2024-01-11,Haryana,Tomato,60.8,44.6,0.0,83.5,6.9,0,2500.0
2024-01-11,Himachal Pradesh,Rice,61.2,40.2,0.0,51.6,8.1,0,3495.58
2024-01-11,Himachal Pradesh,Wheat,61.2,40.2,0.0,51.6,8.1,0,2100.0
2024-01-11,Himachal Pradesh,Atta (Wheat),61.2,40.2,0.0,51.6,8.1,0,2992.58
2024-01-11,Himachal Pradesh,Gram Dal,61.2,40.2,0.0,51.6,8.1,0,7460.08
2024-01-11,Himachal Pradesh,Tur/Arhar Dal,61.2,40.2,0.0,51.6,8.1,0,14556.36
2024-01-11,Himachal Pradesh,Urad Dal,61.2,40.2,0.0,51.6,8.1,0,12166.0
2024-01-11,Himachal Pradesh,Moong Dal,61.2,40.2,0.0,51.6,8.1,0,10769.33
2024-01-11,Himachal Pradesh,Masoor Dal,61.2,40.2,0.0,51.6,8.1,0,8292.83
2024-01-11,Himachal Pradesh,Sugar,61.2,40.2,0.0,51.6,8.1,0,4369.92
2024-01-11,Himachal Pradesh,Milk @,61.2,40.2,0.0,51.6,8.1,0,4812.5
2024-01-11,Himachal Pradesh,Groundnut Oil (Packed),61.2,40.2,0.0,51.6,8.1,0,18944.8
2024-01-11,Himachal Pradesh,Mustard Oil (Packed),61.2,40.2,0.0,51.6,8.1,0,15050.67
2024-01-11,Himachal Pradesh,Vanaspati (Packed),61.2,40.2,0.0,51.6,8.1,0,12415.67
2024-01-11,Himachal Pradesh,Soya Oil (Packed),61.2,40.2,0.0,51.6,8.1,0,11876.2
2024-01-11,Himachal Pradesh,Sunflower Oil (Packed),61.2,40.2,0.0,51.6,8.1,0,13224.0
2024-01-11,Himachal Pradesh,Palm Oil (Packed),61.2,40.2,0.0,51.6,8.1,0,11132.0
2024-01-11,Himachal Pradesh,Gur,61.2,40.2,0.0,51.6,8.1,0,4244.5
2024-01-11,Himachal Pradesh,Tea Loose,61.2,40.2,0.0,51.6,8.1,0,22368.73
2024-01-11,Himachal Pradesh,Salt Pack (Iodised),61.2,40.2,0.0,51.6,8.1,0,2456.0
2024-01-11,Himachal Pradesh,Potato,61.2,40.2,0.0,51.6,8.1,0,1535.83
2024-01-11,Himachal Pradesh,Onion,61.2,40.2,0.0,51.6,8.1,0,2950.0
2024-01-11,Himachal Pradesh,Tomato,61.2,40.2,0.0,51.6,8.1,0,3010.42
2024-01-11,Jammu and Kashmir,Rice,48.1,42.5,0.0,93.5,4.2,0,3480.0
2024-01-11,Jammu and Kashmir,Wheat,48.1,42.5,0.0,93.5,4.2,0,2862.5
2024-01-11,Jammu and Kashmir,Atta (Wheat),48.1,42.5,0.0,93.5,4.2,0,3320.0
2024-01-11,Jammu and Kashmir,Gram Dal,48.1,42.5,0.0,93.5,4.2,0,7490.0
2024-01-11,Jammu and Kashmir,Tur/Arhar Dal,48.1,42.5,0.0,93.5,4.2,0,11650.0
2024-01-11,Jammu and Kashmir,Urad Dal,48.1,42.5,0.0,93.5,4.2,0,10860.0
2024-01-11,Jammu and Kashmir,Moong Dal,48.1,42.5,0.0,93.5,4.2,0,10410.0
2024-01-11,Jammu and Kashmir,Masoor Dal,48.1,42.5,0.0,93.5,4.2,0,8766.0
2024-01-11,Jammu and Kashmir,Sugar,48.1,42.5,0.0,93.5,4.2,0,4380.0
2024-01-11,Jammu and Kashmir,Milk @,48.1,42.5,0.0,93.5,4.2,0,4340.0
2024-01-11,Jammu and Kashmir,Groundnut Oil (Packed),48.1,42.5,0.0,93.5,4.2,0,17500.0
2024-01-11,Jammu and Kashmir,Mustard Oil (Packed),48.1,42.5,0.0,93.5,4.2,0,13015.0
2024-01-11,Jammu and Kashmir,Vanaspati (Packed),48.1,42.5,0.0,93.5,4.2,0,11606.0
2024-01-11,Jammu and Kashmir,Soya Oil (Packed),48.1,42.5,0.0,93.5,4.2,0,10950.0
2024-01-11,Jammu and Kashmir,Sunflower Oil (Packed),48.1,42.5,0.0,93.5,4.2,0,13250.0
2024-01-11,Jammu and Kashmir,Palm Oil (Packed),48.1,42.5,0.0,93.5,4.2,0,10000.0
2024-01-11,Jammu and Kashmir,Gur,48.1,42.5,0.0,93.5,4.2,0,4250.0
2024-01-11,Jammu and Kashmir,Tea Loose,48.1,42.5,0.0,93.5,4.2,0,28233.33
2024-01-11,Jammu and Kashmir,Salt Pack (Iodised),48.1,42.5,0.0,93.5,4.2,0,2492.5
2024-01-11,Jammu and Kashmir,Potato,48.1,42.5,0.0,93.5,4.2,0,1500.0
2024-01-11,Jammu and Kashmir,Onion,48.1,42.5,0.0,93.5,4.2,0,3180.0
2024-01-11,Jammu and Kashmir,Tomato,48.1,42.5,0.0,93.5,4.2,0,3143.4
2024-01-11,Jharkhand,Rice,71.6,54.7,0.0,61.9,19.7,0,3500.0
2024-01-11,Jharkhand,Wheat,71.6,54.7,0.0,61.9,19.7,0,2847.06
2024-01-11,Jharkhand,Atta (Wheat),71.6,54.7,0.0,61.9,19.7,0,3189.17
2024-01-11,Jharkhand,Gram Dal,71.6,54.7,0.0,61.9,19.7,0,7248.61
2024-01-11,Jharkhand,Tur/Arhar Dal,71.6,54.7,0.0,61.9,19.7,0,13375.41
2024-01-11,Jharkhand,Urad Dal,71.6,54.7,0.0,61.9,19.7,0,10983.44
2024-01-11,Jharkhand,Moong Dal,71.6,54.7,0.0,61.9,19.7,0,10240.56
2024-01-11,Jharkhand,Masoor Dal,71.6,54.7,0.0,61.9,19.7,0,7456.47
2024-01-11,Jharkhand,Sugar,71.6,54.7,0.0,61.9,19.7,0,4208.33
2024-01-11,Jharkhand,Milk @,71.6,54.7,0.0,61.9,19.7,0,5436.67
2024-01-11,Jharkhand,Groundnut Oil (Packed),71.6,54.7,0.0,61.9,19.7,0,16298.33
2024-01-11,Jharkhand,Mustard Oil (Packed),71.6,54.7,0.0,61.9,19.7,0,12913.33
2024-01-11,Jharkhand,Vanaspati (Packed),71.6,54.7,0.0,61.9,19.7,0,11193.41
2024-01-11,Jharkhand,Soya Oil (Packed),71.6,54.7,0.0,61.9,19.7,0,11703.11
2024-01-11,Jharkhand,Sunflower Oil (Packed),71.6,54.7,0.0,61.9,19.7,0,14155.53
2024-01-11,Jharkhand,Palm Oil (Packed),71.6,54.7,0.0,61.9,19.7,0,9562.56
2024-01-11,Jharkhand,Gur,71.6,54.7,0.0,61.9,19.7,0,4119.44
2024-01-11,Jharkhand,Tea Loose,71.6,54.7,0.0,61.9,19.7,0,25573.33
2024-01-11,Jharkhand,Salt Pack (Iodised),71.6,54.7,0.0,61.9,19.7,0,2100.29
2024-01-11,Jharkhand,Potato,71.6,54.7,0.0,61.9,19.7,0,1511.76
2024-01-11,Jharkhand,Onion,71.6,54.7,0.0,61.9,19.7,0,3426.67
2024-01-11,Jharkhand,Tomato,71.6,54.7,0.0,61.9,19.7,0,2576.76
2024-01-11,Karnataka,Rice,85.8,64.1,0.0,68.6,12.7,0,5318.75
2024-01-11,Karnataka,Wheat,85.8,64.1,0.0,68.6,12.7,0,3931.25
2024-01-11,Karnataka,Atta (Wheat),85.8,64.1,0.0,68.6,12.7,0,4018.44
2024-01-11,Karnataka,Gram Dal,85.8,64.1,0.0,68.6,12.7,0,7884.38
2024-01-11,Karnataka,Tur/Arhar Dal,85.8,64.1,0.0,68.6,12.7,0,14513.33
2024-01-11,Karnataka,Urad Dal,85.8,64.1,0.0,68.6,12.7,0,12335.48
2024-01-11,Karnataka,Moong Dal,85.8,64.1,0.0,68.6,12.7,0,11200.0
2024-01-11,Karnataka,Masoor Dal,85.8,64.1,0.0,68.6,12.7,0,9134.38
2024-01-11,Karnataka,Sugar,85.8,64.1,0.0,68.6,12.7,0,3847.19
2024-01-11,Karnataka,Milk @,85.8,64.1,0.0,68.6,12.7,0,4692.5
2024-01-11,Karnataka,Groundnut Oil (Packed),85.8,64.1,0.0,68.6,12.7,0,16629.69
2024-01-11,Karnataka,Mustard Oil (Packed),85.8,64.1,0.0,68.6,12.7,0,15243.55
2024-01-11,Karnataka,Vanaspati (Packed),85.8,64.1,0.0,68.6,12.7,0,10412.9
2024-01-11,Karnataka,Soya Oil (Packed),85.8,64.1,0.0,68.6,12.7,0,12388.71
2024-01-11,Karnataka,Sunflower Oil (Packed),85.8,64.1,0.0,68.6,12.7,0,11081.25
2024-01-11,Karnataka,Palm Oil (Packed),85.8,64.1,0.0,68.6,12.7,0,8660.94
2024-01-11,Karnataka,Gur,85.8,64.1,0.0,68.6,12.7,0,4371.56
2024-01-11,Karnataka,Tea Loose,85.8,64.1,0.0,68.6,12.7,0,24098.44
2024-01-11,Karnataka,Salt Pack (Iodised),85.8,64.1,0.0,68.6,12.7,0,1463.23
2024-01-11,Karnataka,Potato,85.8,64.1,0.0,68.6,12.7,0,2570.97
2024-01-11,Karnataka,Onion,85.8,64.1,0.0,68.6,12.7,0,3426.56
2024-01-11,Karnataka,Tomato,85.8,64.1,0.0,68.6,12.7,0,2074.14
2024-01-11,Kerala,Rice,92.5,77.6,0.029,70.6,9.2,0,4565.83
2024-01-11,Kerala,Wheat,92.5,77.6,0.029,70.6,9.2,0,4045.45
2024-01-11,Kerala,Atta (Wheat),92.5,77.6,0.029,70.6,9.2,0,3729.5
2024-01-11,Kerala,Gram Dal,92.5,77.6,0.029,70.6,9.2,0,8319.23
2024-01-11,Kerala,Tur/Arhar Dal,92.5,77.6,0.029,70.6,9.2,0,15777.5
2024-01-11,Kerala,Urad Dal,92.5,77.6,0.029,70.6,9.2,0,13079.09
2024-01-11,Kerala,Moong Dal,92.5,77.6,0.029,70.6,9.2,0,11708.33
2024-01-11,Kerala,Masoor Dal,92.5,77.6,0.029,70.6,9.2,0,9112.31
2024-01-11,Kerala,Sugar,92.5,77.6,0.029,70.6,9.2,0,4084.62
2024-01-11,Kerala,Milk @,92.5,77.6,0.029,70.6,9.2,0,5211.33
2024-01-11,Kerala,Groundnut Oil (Packed),92.5,77.6,0.029,70.6,9.2,0,21850.0
2024-01-11,Kerala,Mustard Oil (Packed),92.5,77.6,0.029,70.6,9.2,0,15255.56
2024-01-11,Kerala,Vanaspati (Packed),92.5,77.6,0.029,70.6,9.2,0,12150.0
2024-01-11,Kerala,Soya Oil (Packed),92.5,77.6,0.029,70.6,9.2,0,
2024-01-11,Kerala,Sunflower Oil (Packed),92.5,77.6,0.029,70.6,9.2,0,10807.27
2024-01-11,Kerala,Palm Oil (Packed),92.5,77.6,0.029,70.6,9.2,0,8700.0
2024-01-11,Kerala,Gur,92.5,77.6,0.029,70.6,9.2,0,5204.62
2024-01-11,Kerala,Tea Loose,92.5,77.6,0.029,70.6,9.2,0,19433.33
2024-01-11,Kerala,Salt Pack (Iodised),92.5,77.6,0.029,70.6,9.2,0,1026.92
2024-01-11,Kerala,Potato,92.5,77.6,0.029,70.6,9.2,0,3131.82
2024-01-11,Kerala,Onion,92.5,77.6,0.029,70.6,9.2,0,2831.82
2024-01-11,Kerala,Tomato,92.5,77.6,0.029,70.6,9.2,0,3126.36
2024-01-11,Madhya Pradesh,Rice,73.4,55.4,0.0,88.6,6.9,0,3328.7
2024-01-11,Madhya Pradesh,Wheat,73.4,55.4,0.0,88.6,6.9,0,2597.83
2024-01-11,Madhya Pradesh,Atta (Wheat),73.4,55.4,0.0,88.6,6.9,0,3016.85
2024-01-11,Madhya Pradesh,Gram Dal,73.4,55.4,0.0,88.6,6.9,0,7195.93
2024-01-11,Madhya Pradesh,Tur/Arhar Dal,73.4,55.4,0.0,88.6,6.9,0,13892.0
2024-01-11,Madhya Pradesh,Urad Dal,73.4,55.4,0.0,88.6,6.9,0,10423.38
2024-01-11,Madhya Pradesh,Moong Dal,73.4,55.4,0.0,88.6,6.9,0,10170.39
2024-01-11,Madhya Pradesh,Masoor Dal,73.4,55.4,0.0,88.6,6.9,0,8099.96
2024-01-11,Madhya Pradesh,Sugar,73.4,55.4,0.0,88.6,6.9,0,4040.22
2024-01-11,Madhya Pradesh,Milk @,73.4,55.4,0.0,88.6,6.9,0,5249.74
2024-01-11,Madhya Pradesh,Groundnut Oil (Packed),73.4,55.4,0.0,88.6,6.9,0,17808.44
2024-01-11,Madhya Pradesh,Mustard Oil (Packed),73.4,55.4,0.0,88.6,6.9,0,12399.67
2024-01-11,Madhya Pradesh,Vanaspati (Packed),73.4,55.4,0.0,88.6,6.9,0,10757.04
2024-01-11,Madhya Pradesh,Soya Oil (Packed),73.4,55.4,0.0,88.6,6.9,0,10173.67
2024-01-11,Madhya Pradesh,Sunflower Oil (Packed),73.4,55.4,0.0,88.6,6.9,0,12380.89
2024-01-11,Madhya Pradesh,Palm Oil (Packed),73.4,55.4,0.0,88.6,6.9,0,9883.56
2024-01-11,Madhya Pradesh,Gur,73.4,55.4,0.0,88.6,6.9,0,4164.13
2024-01-11,Madhya Pradesh,Tea Loose,73.4,55.4,0.0,88.6,6.9,0,22524.35
2024-01-11,Madhya Pradesh,Salt Pack (Iodised),73.4,55.4,0.0,88.6,6.9,0,1538.04
2024-01-11,Madhya Pradesh,Potato,73.4,55.4,0.0,88.6,6.9,0,1322.07
2024-01-11,Madhya Pradesh,Onion,73.4,55.4,0.0,88.6,6.9,0,2533.8
2024-01-11,Madhya Pradesh,Tomato,73.4,55.4,0.0,88.6,6.9,0,1559.73
2024-01-11,Maharashtra,Rice,89.7,76.7,0.0,61.1,9.9,0,4258.42
2024-01-11,Maharashtra,Wheat,89.7,76.7,0.0,61.1,9.9,0,3425.26
2024-01-11,Maharashtra,Atta (Wheat),89.7,76.7,0.0,61.1,9.9,0,3732.63
2024-01-11,Maharashtra,Gram Dal,89.7,76.7,0.0,61.1,9.9,0,6986.84
2024-01-11,Maharashtra,Tur/Arhar Dal,89.7,76.7,0.0,61.1,9.9,0,14541.58
2024-01-11,Maharashtra,Urad Dal,89.7,76.7,0.0,61.1,9.9,0,11328.42
2024-01-11,Maharashtra,Moong Dal,89.7,76.7,0.0,61.1,9.9,0,10807.37
2024-01-11,Maharashtra,Masoor Dal,89.7,76.7,0.0,61.1,9.9,0,8309.47
2024-01-11,Maharashtra,Sugar,89.7,76.7,0.0,61.1,9.9,0,3872.47
2024-01-11,Maharashtra,Milk @,89.7,76.7,0.0,61.1,9.9,0,5239.47
2024-01-11,Maharashtra,Groundnut Oil (Packed),89.7,76.7,0.0,61.1,9.9,0,17350.53
2024-01-11,Maharashtra,Mustard Oil (Packed),89.7,76.7,0.0,61.1,9.9,0,14068.33
2024-01-11,Maharashtra,Vanaspati (Packed),89.7,76.7,0.0,61.1,9.9,0,11371.05
2024-01-11,Maharashtra,Soya Oil (Packed),89.7,76.7,0.0,61.1,9.9,0,9743.42
2024-01-11,Maharashtra,Sunflower Oil (Packed),89.7,76.7,0.0,61.1,9.9,0,10970.79
2024-01-11,Maharashtra,Palm Oil (Packed),89.7,76.7,0.0,61.1,9.9,0,8939.06
2024-01-11,Maharashtra,Gur,89.7,76.7,0.0,61.1,9.9,0,4355.79
2024-01-11,Maharashtra,Tea Loose,89.7,76.7,0.0,61.1,9.9,0,27123.68
2024-01-11,Maharashtra,Salt Pack (Iodised),89.7,76.7,0.0,61.1,9.9,0,1930.26
2024-01-11,Maharashtra,Potato,89.7,76.7,0.0,61.1,9.9,0,1988.42
2024-01-11,Maharashtra,Onion,89.7,76.7,0.0,61.1,9.9,0,2336.89
2024-01-11,Maharashtra,Tomato,89.7,76.7,0.0,61.1,9.9,0,2019.74
2024-01-11,Meghalaya,Rice,71.3,44.7,0.0,82.4,5.7,0,3556.67
2024-01-11,Meghalaya,Wheat,71.3,44.7,0.0,82.4,5.7,0,3475.0
2024-01-11,Meghalaya,Atta (Wheat),71.3,44.7,0.0,82.4,5.7,0,3375.56
2024-01-11,Meghalaya,Gram Dal,71.3,44.7,0.0,82.4,5.7,0,8100.0
2024-01-11,Meghalaya,Tur/Arhar Dal,71.3,44.7,0.0,82.4,5.7,0,14016.67
2024-01-11,Meghalaya,Urad Dal,71.3,44.7,0.0,82.4,5.7,0,12000.0
2024-01-11,Meghalaya,Moong Dal,71.3,44.7,0.0,82.4,5.7,0,10825.0
2024-01-11,Meghalaya,Masoor Dal,71.3,44.7,0.0,82.4,5.7,0,7933.33
2024-01-11,Meghalaya,Sugar,71.3,44.7,0.0,82.4,5.7,0,4563.33
2024-01-11,Meghalaya,Milk @,71.3,44.7,0.0,82.4,5.7,0,6948.11
2024-01-11,Meghalaya,Groundnut Oil (Packed),71.3,44.7,0.0,82.4,5.7,0,11868.0
2024-01-11,Meghalaya,Mustard Oil (Packed),71.3,44.7,0.0,82.4,5.7,0,12013.44
2024-01-11,Meghalaya,Vanaspati (Packed),71.3,44.7,0.0,82.4,5.7,0,12140.0
2024-01-11,Meghalaya,Soya Oil (Packed),71.3,44.7,0.0,82.4,5.7,0,11685.22
2024-01-11,Meghalaya,Sunflower Oil (Packed),71.3,44.7,0.0,82.4,5.7,0,17192.5
2024-01-11,Meghalaya,Palm Oil (Packed),71.3,44.7,0.0,82.4,5.7,0,11800.0
2024-01-11,Meghalaya,Gur,71.3,44.7,0.0,82.4,5.7,0,7120.0
2024-01-11,Meghalaya,Tea Loose,71.3,44.7,0.0,82.4,5.7,0,31944.44
2024-01-11,Meghalaya,Salt Pack (Iodised),71.3,44.7,0.0,82.4,5.7,0,1782.22
2024-01-11,Meghalaya,Potato,71.3,44.7,0.0,82.4,5.7,0,1933.33
2024-01-11,Meghalaya,Onion,71.3,44.7,0.0,82.4,5.7,0,4022.22
2024-01-11,Meghalaya,Tomato,71.3,44.7,0.0,82.4,5.7,0,3000.0
2024-01-11,Mizoram,Rice,74.0,45.6,0.0,70.5,3.4,0,4100.0
2024-01-11,Mizoram,Wheat,74.0,45.6,0.0,70.5,3.4,0,3442.22
2024-01-11,Mizoram,Atta (Wheat),74.0,45.6,0.0,70.5,3.4,0,3973.33
2024-01-11,Mizoram,Gram Dal,74.0,45.6,0.0,70.5,3.4,0,9263.44
2024-01-11,Mizoram,Tur/Arhar Dal,74.0,45.6,0.0,70.5,3.4,0,12321.43
2024-01-11,Mizoram,Urad Dal,74.0,45.6,0.0,70.5,3.4,0,10950.0
2024-01-11,Mizoram,Moong Dal,74.0,45.6,0.0,70.5,3.4,0,11542.86
2024-01-11,Mizoram,Masoor Dal,74.0,45.6,0.0,70.5,3.4,0,9376.67
2024-01-11,Mizoram,Sugar,74.0,45.6,0.0,70.5,3.4,0,4409.09
2024-01-11,Mizoram,Milk @,74.0,45.6,0.0,70.5,3.4,0,7170.0
2024-01-11,Mizoram,Groundnut Oil (Packed),74.0,45.6,0.0,70.5,3.4,0,15742.0
2024-01-11,Mizoram,Mustard Oil (Packed),74.0,45.6,0.0,70.5,3.4,0,17509.11
2024-01-11,Mizoram,Vanaspati (Packed),74.0,45.6,0.0,70.5,3.4,0,16177.0
2024-01-11,Mizoram,Soya Oil (Packed),74.0,45.6,0.0,70.5,3.4,0,11626.44
2024-01-11,Mizoram,Sunflower Oil (Packed),74.0,45.6,0.0,70.5,3.4,0,16692.5
2024-01-11,Mizoram,Palm Oil (Packed),74.0,45.6,0.0,70.5,3.4,0,11540.25
2024-01-11,Mizoram,Gur,74.0,45.6,0.0,70.5,3.4,0,10000.0
2024-01-11,Mizoram,Tea Loose,74.0,45.6,0.0,70.5,3.4,0,45055.56
2024-01-11,Mizoram,Salt Pack (Iodised),74.0,45.6,0.0,70.5,3.4,0,2331.82
2024-01-11,Mizoram,Potato,74.0,45.6,0.0,70.5,3.4,0,3031.82
2024-01-11,Mizoram,Onion,74.0,45.6,0.0,70.5,3.4,0,4695.0
2024-01-11,Mizoram,Tomato,74.0,45.6,0.0,70.5,3.4,0,6383.33
2024-01-11,Nagaland,Rice,64.7,48.1,0.0,62.0,6.5,0,3803.33
2024-01-11,Nagaland,Wheat,64.7,48.1,0.0,62.0,6.5,0,3762.5
2024-01-11,Nagaland,Atta (Wheat),64.7,48.1,0.0,62.0,6.5,0,4250.0
2024-01-11,Nagaland,Gram Dal,64.7,48.1,0.0,62.0,6.5,0,8445.45
2024-01-11,Nagaland,Tur/Arhar Dal,64.7,48.1,0.0,62.0,6.5,0,11970.83
2024-01-11,Nagaland,Urad Dal,64.7,48.1,0.0,62.0,6.5,0,10922.22
2024-01-11,Nagaland,Moong Dal,64.7,48.1,0.0,62.0,6.5,0,11457.14
2024-01-11,Nagaland,Masoor Dal,64.7,48.1,0.0,62.0,6.5,0,9059.38
2024-01-11,Nagaland,Sugar,64.7,48.1,0.0,62.0,6.5,0,4468.75
2024-01-11,Nagaland,Milk @,64.7,48.1,0.0,62.0,6.5,0,6342.86
2024-01-11,Nagaland,Groundnut Oil (Packed),64.7,48.1,0.0,62.0,6.5,0,19500.0
2024-01-11,Nagaland,Mustard Oil (Packed),64.7,48.1,0.0,62.0,6.5,0,13271.43
2024-01-11,Nagaland,Vanaspati (Packed),64.7,48.1,0.0,62.0,6.5,0,15187.5
2024-01-11,Nagaland,Soya Oil (Packed),64.7,48.1,0.0,62.0,6.5,0,13767.86
2024-01-11,Nagaland,Sunflower Oil (Packed),64.7,48.1,0.0,62.0,6.5,0,17860.0
2024-01-11,Nagaland,Palm Oil (Packed),64.7,48.1,0.0,62.0,6.5,0,15500.0
2024-01-11,Nagaland,Gur,64.7,48.1,0.0,62.0,6.5,0,6083.33
2024-01-11,Nagaland,Tea Loose,64.7,48.1,0.0,62.0,6.5,0,30215.38
2024-01-11,Nagaland,Salt Pack (Iodised),64.7,48.1,0.0,62.0,6.5,0,1433.33
2024-01-11,Nagaland,Potato,64.7,48.1,0.0,62.0,6.5,0,2053.13
2024-01-11,Nagaland,Onion,64.7,48.1,0.0,62.0,6.5,0,5391.67
2024-01-11,Nagaland,Tomato,64.7,48.1,0.0,62.0,6.5,0,4650.0
2024-01-11,Odisha,Rice,82.8,66.2,0.0,77.8,9.2,0,3437.6
2024-01-11,Odisha,Wheat,82.8,66.2,0.0,77.8,9.2,0,3297.5
